date,region,forecast_Min Temp (K),forecast_Max Temp (K),forecast_Max Wind Speed (m/s),forecast_Afternoon Humidity,forecast_Afternoon Pressure,forecast_Morning Temp,forecast_Afternoon Temp
2019-04-02,NSW1,287.31993336625067,295.5841315894606,5.99299207246776,67.6241179589506,1026.2412909011318,288.51381959449975,291.26478124824627
2019-04-03,NSW1,289.0645648409355,300.19421203808736,6.165176969531819,72.00927694348479,1024.5088739159103,290.60852799976607,293.0089255492064
2019-04-04,NSW1,288.02433636790136,297.0924353338517,6.987562965449813,69.28518673787259,1027.1946164668475,289.7955193209387,293.00171429538807
2019-04-05,NSW1,288.9644740907776,295.9600948128772,7.834703308472086,76.2102500485968,1026.4644699238893,290.2117344431167,291.7536515086865
2019-04-06,NSW1,288.7916166001655,300.8746818859526,6.960592952865058,62.46129669157258,1018.5263080886039,290.5932787750401,294.8751927559796
2019-04-07,NSW1,289.7135058997025,299.92267750470256,7.440976884018225,67.54229545928992,1017.7302125345834,291.5186014863576,294.50781907195125
2019-04-08,NSW1,289.69554743329854,302.45778711347316,6.241835221663305,60.20012196542422,1015.2225942127196,291.2201291556448,294.958091138942
2019-04-09,NSW1,287.5378151470285,296.2724243159378,12.758078758713767,53.65318264934586,1012.654334514587,289.57303907030786,291.40158199651734
2019-04-10,NSW1,284.09198463915465,294.2884479332799,10.743447136264713,60.7548912870577,1024.2089647683604,286.682375475966,290.0047155665377
2019-04-11,NSW1,284.43947942759786,294.22274428353717,7.785644469669312,72.19212631549499,1025.1662956177595,286.185469533955,289.005660851814
2019-04-12,NSW1,286.6685657429187,295.83123736779106,6.421165425166842,76.02196764287395,1023.7423807198288,287.49904942049136,289.1026945774982
2019-04-13,NSW1,287.02057290564585,299.5132530295794,5.169615859660236,70.56242091066333,1021.7037581215716,288.6576359012821,290.3216168886472
2019-04-14,NSW1,287.21827352940363,295.6458349387919,6.744970045901294,68.95966825909282,1023.3155045243487,287.71997281194444,288.9918458614692
2019-04-15,NSW1,286.67528892958035,296.2317709554267,6.4625558005530666,72.09382508735348,1023.043272609593,287.6861656877615,289.3379295343207
2019-04-16,NSW1,286.96946667733874,296.7930978996773,5.882322200056865,71.14627375987342,1023.097827937023,288.32764749734537,289.56428962013297
2019-04-17,NSW1,287.7898818998671,296.68363630840844,6.319588282384845,74.0842150852283,1024.164576503534,288.5424101074734,290.5245297961337
2019-04-18,NSW1,287.840847191233,298.25009590208833,6.813289528353882,73.50190550169174,1022.8216971459958,289.1466633455224,290.15157640472086
2019-04-19,NSW1,288.0957691872377,297.5349876743755,6.804455625228208,76.74653731641637,1028.5270342080332,290.5363749413182,290.3666712081139
2019-04-20,NSW1,288.2914161182741,298.8478377475123,5.147185891936432,73.95688279608014,1024.0690604189829,289.22309865269784,291.1951734440653
2019-04-21,NSW1,288.83601583066053,298.93999389510805,7.030378725979993,75.95153779517744,1020.9147576471879,290.55932603161756,291.7907148241346
2019-04-22,NSW1,288.98963919777555,298.5878874574428,7.785796306841109,76.50627310731576,1020.3480501210433,290.80093301951706,292.7730788898712
2019-04-23,NSW1,289.4131778163189,296.5777449815749,6.694214672094871,75.18225841331935,1026.3902103065495,290.7752089165944,291.6780129163116
2019-04-24,NSW1,288.6941721642857,297.59913506611935,7.122915761703843,73.54350659944383,1022.0644492426048,289.52520864506846,291.4862000301059
2019-04-25,NSW1,288.3286999688681,298.78118168281924,7.160715630569897,76.77641855045094,1016.6364513213606,289.2889469627958,291.0685648911889
2019-04-26,NSW1,287.5196445886281,298.3697184326726,8.980239420624638,68.28376904109643,1014.9386902118418,289.28045300788654,291.6223548077067
2019-04-27,NSW1,284.59826152604944,294.04876047773604,9.09672334249301,65.50652611249657,1024.373592406315,285.67817157673625,287.8546151832054
2019-04-28,NSW1,282.58905031193314,295.95724590462044,7.020903979740424,56.68604129605175,1017.5963626290602,284.6208492735472,286.53866508131637
2019-04-29,NSW1,283.4692982132285,295.62991938299723,6.842540631530504,67.20806687638516,1024.9632863319862,285.4865160104988,286.5678808195211
2019-04-30,NSW1,286.47000684502467,296.485392312903,7.102995986267164,69.85226725854507,1018.8028976931317,288.53287275232975,288.9555353394899
2019-05-01,NSW1,287.6447154490038,296.15940963489675,7.872860731470862,81.45759048835554,1020.4546151072243,287.99423302039213,289.3126672327387
2019-05-02,NSW1,289.97525898722665,297.71500889742896,7.259155563584799,78.37040051801701,1023.4180429517886,290.34238862767114,291.31935748551564
2019-05-03,NSW1,289.4658373301333,295.873458048959,6.3027208592723625,79.07757552399175,1016.1116370470777,290.8375765129258,290.7628238345886
2019-05-04,NSW1,286.35650310166176,294.20266244930457,7.361691481569418,65.27651095829123,1016.3571244413017,287.24985792119685,289.23921525864864
2019-05-05,NSW1,282.974510098243,293.5519398474586,8.136418765643684,64.66935361980353,1020.4857873228555,285.269237635107,286.7205855290517
2019-05-06,NSW1,283.732721444063,293.51314319659554,8.092840555328538,66.41016919263396,1019.7212663055091,285.1501737183754,286.1327562251714
2019-05-07,NSW1,282.8265138287705,295.6655820371308,6.055038427592869,65.23556822617653,1015.1752075996311,285.09134503802227,285.16450761345794
2019-05-08,NSW1,283.59755896334565,292.7453972790837,8.626484452296607,61.74954939286565,1012.5953310436797,285.52367597852793,285.85166689906254
2019-05-09,NSW1,281.46621910880174,293.04674584919485,6.809881051377409,63.69759737478605,1022.576121568317,282.85584437117797,284.91386382121647
2019-05-10,NSW1,283.12461599748355,291.9406482348704,9.372593284601185,61.47727927992023,1014.5076589363549,283.59640021444983,283.6137491316832
2019-05-11,NSW1,282.3566363377568,292.3282243110891,9.309319189732852,61.36032393935968,1016.8071311866948,283.8015457848421,284.40695392686627
2019-05-12,NSW1,281.5755423570011,293.2305626009553,7.549064927212166,66.64947411977386,1026.7602491570697,282.9519167662296,284.0809344479511
2019-05-13,NSW1,281.9667109455272,295.0644887873953,6.485484080160451,67.06355088122412,1028.1736250916747,283.81785110571633,285.0969694495457
2019-05-14,NSW1,284.87480328681164,296.02080042005485,6.073837677542711,74.7402936166063,1023.640571622925,286.10178023662166,286.26822550693385
2019-05-15,NSW1,283.1153578198057,294.78791277465,5.886633248628183,75.75263227945642,1028.3588361208383,284.4292709267046,285.0213074708625
2019-05-16,NSW1,283.6713457966347,295.4287785686397,5.776472203776024,78.40689540034691,1025.4081989043896,285.32203928389526,286.36128985987847
2019-05-17,NSW1,283.9150023249954,296.16290226269865,5.8808047004389135,80.89525843998378,1024.1328117805294,285.7187532669442,286.4726142043662
2019-05-18,NSW1,283.9895666115649,295.9340579427362,5.428602884157301,78.39450147950218,1027.8120417436971,285.4188620918765,284.98945414253944
2019-05-19,NSW1,285.47230900398284,295.9262709702658,5.914848733056508,77.15817101509593,1028.4827796200286,286.4475821442173,286.9357363164538
2019-05-20,NSW1,284.52515620320736,296.72900751694175,5.222185960874053,81.13663531237063,1023.2388162202802,286.0740161948782,287.0546995354721
2019-05-21,NSW1,285.916497140293,298.03420988722854,5.36444551251872,72.48263990295352,1021.7031551940485,287.53340960711756,288.44746259033434
2019-05-22,NSW1,285.4747072608361,296.4589686092071,5.1917066615503025,71.50224136432561,1026.2478800810038,286.79954905176425,287.3585616321975
2019-05-23,NSW1,285.79359370088906,296.65654242164015,5.3454845220612235,79.5075208311195,1024.78783919778,287.20768034280184,287.4215998464062
2019-05-24,NSW1,285.32244405762714,297.2938683460578,5.042223139371884,76.01860239367755,1020.9036072225309,287.46391141848926,287.66558828463513
2019-05-25,NSW1,284.9350575162739,297.4296312975867,5.070159459331193,69.88202811429333,1017.5611285230667,286.0084412347864,287.5170038190552
2019-05-26,NSW1,284.5441205012612,293.82283808331147,6.595552324287663,62.97954613994163,1014.3442366995104,285.4971527377477,286.3650739723842
2019-05-27,NSW1,281.59052962478773,291.6865024980255,15.10761132382596,59.04640503938336,1015.3468840530072,283.7965434883367,285.33093313572994
2019-05-28,NSW1,280.63203143310494,291.9998042612248,12.487527656235134,61.723391768006934,1018.1361075998054,282.1913944700444,282.6290993795277
2019-05-29,NSW1,281.79086295916903,291.25560653919337,10.61812360245758,54.03701513271184,1011.3706356860117,283.1386352476974,284.6550368726656
2019-05-30,NSW1,280.33618543930794,290.4707339092333,11.41794553511677,54.55420060813243,1021.1467042519987,282.15912039754755,283.12643535788453
2019-05-31,NSW1,279.7921913541171,292.9493962239919,8.4635898554561,61.5002399411394,1023.7778185853788,281.5417596430806,282.85537404569186
2019-06-01,NSW1,281.8064899767493,292.01722024474793,8.569697948802451,73.85085177033041,1027.4376522400348,283.24207149120673,283.4751266774974
2019-06-02,NSW1,281.2273449808503,292.1582013180261,6.915618440299618,73.92323828306513,1025.078709218472,283.6239810020635,283.22500686220945
2019-06-03,NSW1,282.6467785280856,290.2030146960567,8.720591480585073,77.11812711663568,1013.2492224966835,284.48984887597203,283.1221466239651
2019-06-04,NSW1,281.06498009625113,288.6766956987964,15.284389646551478,69.64838643888403,1013.7427150662387,282.5622298528247,283.8916672985652
2019-06-05,NSW1,281.2437146699069,288.4088135732612,13.966371585590824,74.69063225145827,1026.8249592001662,283.1409123926009,283.77913982178495
2019-06-06,NSW1,278.19054086887553,290.8281724027772,8.934658550713076,65.97345360002342,1027.6973020783596,281.0665534043233,281.6933011858605
2019-06-07,NSW1,281.07860606631436,290.2716544834959,6.521529424918669,81.17483430663606,1031.9899538803845,282.3245382285216,283.0212638448312
2019-06-08,NSW1,281.0502269024458,288.88686801750987,4.851762492958908,93.54313718324003,1026.7682425468388,282.06045395440253,281.85382704833177
2019-06-09,NSW1,283.01812029001974,291.9997181497999,4.855214535671685,84.74900836458626,1017.9955717330602,284.3022967339013,283.5756366665795
2019-06-10,NSW1,282.85798931951626,293.3884976124082,6.747292218606017,78.78341808035657,1017.5978801536091,285.00280869291214,284.58737479230814
2019-06-11,NSW1,283.3019983460703,294.4900010858957,5.45008709135963,74.36396572448083,1020.4507920175491,284.7298820010177,284.4718264203357
2019-06-12,NSW1,282.5004909541914,293.0108437578386,5.6022405839868465,78.98522751441939,1020.9833800986395,283.4400739943421,283.77621238727943
2019-06-13,NSW1,283.73648721119287,292.77403779161153,7.092336123722512,64.65251054094647,1014.2640615204169,284.96973785975723,285.8518159968709
2019-06-14,NSW1,281.3766337620413,291.55527181493164,6.525009057894071,67.8485230635722,1022.1525485401428,282.3899510679628,283.35509637581185
2019-06-15,NSW1,280.807709847061,293.40162928132696,5.513563604804095,70.70537751537789,1019.1959676763029,282.2139587322105,282.6266893836205
2019-06-16,NSW1,282.50430798758833,290.12015057427203,5.638547803804756,86.71506586678713,1021.6077257160299,283.57348643337053,283.1165888603324
2019-06-17,NSW1,282.32956776388426,289.10994285733045,8.25846701446487,84.42073809510181,1020.6587612259541,283.65210434707785,282.76843542498267
2019-06-18,NSW1,283.42621837042185,290.98376539384986,7.318559496563616,81.09583561928032,1020.3682281870135,284.51274086844694,284.14794308314447
2019-06-19,NSW1,281.1753098680847,289.43950659795183,7.511221653849443,75.01636041076192,1020.9486803090223,282.39336384128336,282.4121952937312
2019-06-20,NSW1,278.7571524630795,289.5119752906225,6.328878537057429,78.78362779687191,1023.9818995572867,280.3763352112297,280.83056755479953
2019-06-21,NSW1,279.617860286944,288.6613375187084,7.522315330007625,72.61182423189268,1020.019855701258,281.80624318823556,280.65324037706006
2019-06-22,NSW1,279.6741473463134,288.6545845857473,8.225151980477833,68.79446938737023,1025.4031706079916,280.969379476096,281.2239643867295
2019-06-23,NSW1,280.0782178126115,288.7632547780218,8.784901287137776,80.38335428986446,1024.6973276378314,281.5128465012923,281.70319424581373
2019-06-24,NSW1,280.7104751376391,289.3125269826409,8.25174448613404,84.41026063069418,1030.1132795745832,282.0576585205793,281.7902154437586
2019-06-25,NSW1,282.5099326270254,289.9255568281833,6.899249385900428,85.07989791326543,1030.4008786423387,283.4337497409963,283.3666749368251
2019-06-26,NSW1,282.1582084868507,290.2066228012132,7.0031785120635055,84.30819231980864,1031.9121657432408,283.64412832692415,283.83461187785673
2019-06-27,NSW1,281.52721693846,291.38679534650623,5.967931493813544,80.91503273634216,1030.1061979653132,283.3283330854093,283.59093232864365
2019-06-28,NSW1,282.51634756272296,292.1954842115233,6.813017740163017,75.47501880158487,1027.4976867355754,283.08522878708226,284.1342214836923
2019-06-29,NSW1,282.3536327364734,292.22438218496166,8.229861835194322,72.99498522963131,1020.9323964619754,282.7336950333955,283.47332199979047
2019-06-30,NSW1,280.87187962056447,290.49258915035455,8.499111996316323,68.96365178160286,1018.1194763088411,283.8612513465872,282.4789750932596
2019-07-01,NSW1,279.4523385608051,290.99367442625095,7.742961084364767,77.20554006095998,1025.297418569553,280.45165662728766,281.0945584581605
2019-07-02,NSW1,280.5563939517814,292.1226045478537,5.82903098466309,64.88456850461984,1015.2042774399712,282.42719139579435,281.868747972039
2019-07-03,NSW1,280.3756317790251,291.34867335544044,7.314685954636721,67.27987426837936,1026.9935158030476,281.0178092148019,282.3622722702131
2019-07-04,NSW1,281.3641010799712,289.82510610478874,7.50087354578878,83.20174814007179,1031.8345361324398,283.37432319747023,282.6705353138919
2019-07-05,NSW1,282.75871753035625,290.09302563343033,6.691259044842073,80.97628784923656,1029.7129248586157,284.23045630333536,284.52476946553855
2019-07-06,NSW1,282.84520425574505,290.5287525009245,6.426294101678591,77.41861871335149,1029.78485656626,283.78208197723006,284.4430106104375
2019-07-07,NSW1,283.3110650862416,291.9384741972787,4.866123669724101,81.65615267715896,1028.8308125114147,284.0201724383189,284.93581264420493
2019-07-08,NSW1,283.8421921244163,292.2108439218439,6.209734866505567,80.96871185343628,1019.7664935914786,284.9320385647168,284.53149799384386
2019-07-09,NSW1,280.3921152267059,290.52715066432677,7.652572794758797,66.65724208142977,1019.2715465572337,283.12885136319346,282.51002223343085
2019-07-10,NSW1,280.3635788993418,290.17895430404985,7.245592117404975,70.05550697243989,1017.9065196229384,282.4741544759124,282.16747237484145
2019-07-11,NSW1,282.0255136330978,290.1100658785023,10.016624933295768,57.8594000370461,1013.2397376792951,282.71590703637867,283.65950058585435
2019-07-12,NSW1,281.66383750430924,291.48825934563064,8.28688354761254,58.26586265626359,1016.0436159312079,282.9784388827441,284.10401154694796
2019-07-13,NSW1,280.84494099441144,289.0403275623924,12.46896452255219,52.289251453797526,1015.9886194824066,282.9213516681213,283.1878862456523
2019-07-14,NSW1,279.2067152972408,290.1469460697837,10.0172521644246,53.353553110053994,1022.0098936021072,281.57502446387963,281.68941716390106
2019-07-15,NSW1,281.4767295237638,289.59296246194276,11.00434993514109,58.502431963963915,1010.7069571137586,283.480279247999,283.9228776246591
2019-07-16,NSW1,280.4425704478105,292.02774668710487,8.25034884199947,57.825162755640704,1018.7279795777645,282.03345726928137,282.697137082171
2019-07-17,NSW1,281.2826676571991,292.30443844248884,8.563331857501314,60.05464010837293,1018.4032144425527,282.77621975487034,283.40148165022066
2019-07-18,NSW1,280.7193958534476,291.69412207445777,6.904178625872814,57.2971125812087,1015.6194510846695,282.1982689132368,282.39277778730707
2019-07-19,NSW1,278.90625839758616,292.4513667039622,5.276905418689546,53.46522061142661,1019.2136386093338,281.2753179232366,282.1220506528568
